"n","p","q","tau","B","shape3","shapes.1","shapes.2","shapes.3","shapes.4","shapes.5","scales.1","scales.2","scales.3","scales.4","scales.5","shapes.lower.1","shapes.lower.2","shapes.lower.3","shapes.lower.4","shapes.lower.5","shapes.upper.1","shapes.upper.2","shapes.upper.3","shapes.upper.4","shapes.upper.5","scales.lower.1","scales.lower.2","scales.lower.3","scales.lower.4","scales.lower.5","scales.upper.1","scales.upper.2","scales.upper.3","scales.upper.4","scales.upper.5","logliks"
100,0.215,0.825,291.236492030796,750,0.5,2.28012736802979,1.42440356370837,0.596684283521978,1.62203278720032,1.46863042062634,584.076010879017,618.966764942279,524.066038611528,485.198736304302,968.800638288557,0.711181184530798,0.870761706542769,0.460551068763421,0.922897725967552,0.59731690618995,7.26828510439188,2.09935103996507,0.810690576008384,4.49354265521651,5.49918987137134,347.274763630745,379.760977435822,295.963604221668,343.735508818081,367.293626203392,4121.84889148075,1741.01785128884,1497.24357548574,1757.71954993188,41718.5983386979,-586.304147153855
100,0.215,0.825,291.236492030796,750,0.5,0.781769859479277,1.34460214067603,0.413976440050592,1.44646211353364,1.28165356410948,3570.59474273666,619.875622812851,1579.49213424628,938.940316671865,603.305158866816,0.463560657138363,0.72596255016603,0.278663902425397,0.976172954242639,0.960028272567001,3.73771009412495,2.52328165778937,0.54825501823504,2.59777517232135,1.82002749396648,540.682861084419,377.144485368625,607.191069449156,478.169836338932,376.638164626023,167020.125460909,2704.49661071307,11040.3234123849,3638.64575741255,1316.95344424727,-539.388498148071
100,0.215,0.825,291.236492030796,750,0.5,0.85331991527674,0.678806725860168,0.498460225422802,1.02222706973598,1.04205478352814,6575.98688645272,2389.89822409499,269.768960393472,980.134815156233,1109.820119121,0.568644484535759,0.412577216092807,0.403428695277123,0.634183249915592,0.616941364932945,3.66176480723936,1.14433722167755,0.61814889201299,5.32107820334743,2.90394837909232,632.747158101767,743.805754958138,151.007452338635,374.533496871905,472.092320990938,21265.2197133792,47993.1060077535,600.984688414266,9867.3117410927,15732.1533086863,-528.105615801444
100,0.215,0.825,291.236492030796,750,0.5,0.873160246268275,0.755767485408171,0.49639806531884,1.42370347106849,0.819979698375625,1592.04174357204,3765.31190358941,363.581285813364,560.663305066641,1849.141397685,0.377996249816582,0.351881018771873,0.380565865874923,0.760474140217792,0.487606993206095,2.09990742958364,6.323173605406,0.643642134480501,4.97628177141455,1.31551606981575,523.262415572963,365.839723528265,189.122709811662,340.729235836082,632.04684753997,140089.282632828,1698299.12257144,793.547026940612,2757.43709107145,33744.1815815734,-546.045409717227
100,0.215,0.825,291.236492030796,750,0.5,1.12854401809068,0.966756448274465,0.444189670948092,1.20706251941268,1.13169341624666,1282.46737760567,1399.11176661695,906.258307857028,848.291954683057,674.267132854953,0.744032844583321,0.591457875664188,0.3189425039551,0.842069811930816,0.492652246979339,4.53337334562073,1.45804724556449,0.611760466243746,2.36661405464007,2.15188021097217,435.322591802454,544.688316783001,390.001764802247,411.713069019369,377.940763506171,11836.430909358,12263.5664435739,3500.9207651634,3006.08827009244,75658.1883628679,-551.889381658018
100,0.215,0.825,291.236492030796,750,0.5,1.02627995640618,1.08644300038601,0.551692772001514,0.819904060838314,1.02218534552061,886.240693952134,1329.47430330871,327.35136155785,1421.84909502231,936.131500181201,0.698815843292911,0.639467564802655,0.440312631079443,0.583484654930864,0.635685778876625,1.69050879844182,4.34453980409925,0.707732160122694,1.32528823716702,2.44280675146817,429.72758813576,476.207546294525,195.172209682349,548.418068612268,412.04085707344,4148.80400490702,5291.72484911041,727.512870658853,9640.59555789036,5339.59200759516,-569.859196206652
100,0.215,0.825,294.979905758789,750,0.55,0.995603131547976,1.06024791492601,0.649166151824861,2.29880516221522,1.0429821706856,1632.9225970617,662.089110261591,304.660388326794,437.317344177545,3881.26281508438,0.446185062557789,0.718902834683349,0.50719210354058,0.920678018170097,0.763956745431138,6.04677045218632,1.61883095940761,0.835588710312412,4.51183551263484,4.06623070603073,394.653578811163,390.005608713568,201.32288058141,335.776975486668,709.204989672956,511161.838830182,2253.33029886309,635.694959036149,2004.11975771444,12745.7772293886,-580.281335118105
100,0.215,0.825,294.979905758789,750,0.55,1.55035616236626,1.42572625587425,0.571192294151227,1.32802976223773,0.88931752632644,534.760280881002,1460.90112602868,506.897192527577,1022.21486628382,1857.74524004046,0.983419203313358,0.952992964401841,0.42437584776842,0.84418246989627,0.562178232892524,2.89087151853145,5.42194061651444,0.753028903937535,4.17661790470617,1.85415191808469,360.003434956894,669.380441581013,271.626580581601,449.407161881722,601.895771686497,1607.41472943964,5505.97731732933,1107.64182398864,5277.74055233262,34465.2994663052,-553.966671731215
100,0.215,0.825,294.979905758789,750,0.55,1.42204216542385,3.20546038763579,0.484776640429616,0.97445480091371,1.10736349169275,670.527611564868,514.040615548744,896.137819675583,2141.7144176369,905.023232990562,0.977561761308674,1.50417579888375,0.311446673710914,0.414634654059093,0.51554075911209,2.10312151645192,178.860220419921,0.671180489183611,1.94811733098645,1.57529356828616,424.250265940646,298.189676075904,414.595030387738,626.204731352394,464.488400460844,4532.20053679503,1726.56848582337,11049.5658472082,167059.46643806,16527.7893210452,-529.90597416644
100,0.215,0.825,294.979905758789,750,0.55,1.43046700883246,1.95275530217189,0.485268335436532,1.75233667577404,1.06284596119172,806.237447248918,813.890565025643,499.968883638979,734.597690434595,1260.18239869351,0.673381125525303,1.31524040912486,0.372107256050195,1.22320980646696,0.815353414707699,2.46623071592621,6.6610342514676,0.613553185263858,7.33397436457552,1.7252438188235,441.428389669101,435.377467584022,256.922114486022,392.67023640675,533.191510071838,6782.39979174036,2526.96108197009,1364.42749973645,2127.60192136116,5337.17885788013,-514.530752658633
100,0.215,0.825,294.979905758789,750,0.55,1.75788356144967,1.10775612267613,0.612171699821882,0.764234523330111,1.32483298675754,537.05475162302,1094.86698527018,379.401937633507,11835.2813643197,705.093758779824,1.21107193014778,0.383060226267197,0.344979196440732,0.562798557221971,0.977521899777922,3.00515893511228,3.63987014386106,0.85447449618424,3.32462104732047,2.54057308091258,360.891042799895,394.206722142034,235.244974387339,549.609859985841,408.821924403256,1345.69364078699,601690.125070144,983.533319908823,60570.1725621828,2011.71570355709,-572.672865866214
100,0.215,0.825,294.979905758789,750,0.55,1.1599029717262,1.38275186206908,0.572034487305719,1.25535220823489,2.23790781716133,1102.40907895802,755.831840285053,453.774710055701,1234.74412140985,499.910102213828,0.405876820717991,0.847171642053445,0.406715222792736,0.553550308008236,1.40561686957863,3.2068453937697,2.06678087505638,0.784690559450814,1.72620805357004,3.59505743902508,460.774282800874,424.751337691956,271.379099763679,594.339829081402,349.846345186093,43380.611904241,2869.75470303384,1185.18077300588,11909.0758084714,1101.06318374962,-563.61207934855
100,0.215,0.825,294.979905758789,750,0.55,1.28775612061232,1.52532587800419,0.563423179034832,0.820810707417486,9.30080437828926,498.537518797553,514.42465060884,343.047359371283,1979.1772771583,380.349476144906,0.840121059451033,0.901731498579049,0.445962804148886,0.440468148308553,1.59415746865696,1.95192252765147,2.14139389702102,0.719822609187894,1.75610307035684,12.0082880767906,333.570458160945,342.321596252383,207.100905373302,562.183467755537,317.397288460316,1149.92039874271,1386.4117033347,793.823522079948,69805.6116512878,890.635751018582,-584.063633326679
100,0.215,0.825,294.979905758789,750,0.55,1.12606765877735,5.16381615263051,0.577355354418325,0.966760670969721,0.96444186736424,923.153276807767,395.506704662613,653.630226928163,1155.88699004071,1130.11364733234,0.665738315354334,0.93018771462289,0.431094935963172,0.673005258580728,0.619967835261763,1.96970131961297,33.4380525156884,0.732814497871692,1.4360228245213,1.44521367171861,457.303659608158,309.728621660507,341.547861296839,567.811365149883,525.056662214297,6583.4810544922,1179.90260982215,1872.59561225996,6936.16340242883,6027.55570239069,-556.703001492151
100,0.215,0.825,294.979905758789,750,0.55,4.55168444317097,1.35298713766728,0.536940214912279,0.839820695109512,0.798366098246412,570.784696719891,752.241537586734,562.294497859684,1267.07568537316,1089.87939963606,1.11548129501914,0.632671174419283,0.406527281791636,0.57723972750478,0.36849479311695,8.71033893256854,6.1380625078499,0.710109241378195,1.35904731015444,1.3773028742421,351.843228435065,383.202414257597,311.315856213085,510.055085117583,489.484676501652,1803.46636537839,4796.94307330599,1566.35578601629,10219.5409614767,22071.3777667081,-548.395706773389
100,0.215,0.825,294.979905758789,750,0.55,0.577947159321243,3.09713379741371,0.525058660503564,1.38634305239539,1.3198717716025,49649.843455238,480.299737067006,370.300967277351,662.570117233956,921.815470823464,0.386669742278069,1.74197180773293,0.416028098687172,0.965740066138512,1.03504660228202,2.52994320682203,10.945174059801,0.646640484632868,2.8718284972624,2.63368878299833,919.702405903786,342.776171503342,213.967074508929,406.52973032974,474.604642915246,834245.384514484,2119.88253788624,808.025701062652,2630.24994944504,4242.75519360926,-526.566677066403
100,0.215,0.825,300.856041926663,750,0.635,1.33032634645655,2.39230804305133,0.775762158758182,2.21778811345159,1.0481352006322,2436.31346758102,425.747714622659,356.180648185135,835.338575738125,1150.75240614012,0.808889601252334,1.03876371386869,0.611043739985809,0.968584726470233,0.774136803111813,4.66396322314091,4.81352854636425,1.00296202522462,6.6768124325531,4.09447266144753,441.133165022188,334.085987503211,250.675475967093,385.639226565127,469.034289099723,11750.694073505,1539.38651956193,580.347518755519,2447.35527508669,5739.01873238885,-570.231631837921
100,0.215,0.825,300.856041926663,750,0.635,1.42910192083871,0.800580846282967,0.747515242470521,1.35229313196195,2.01921304466344,1366.11925088546,2590.49601838474,540.553192730036,681.542334970154,518.156961397081,0.955377779195642,0.25631001097322,0.580539395655922,0.532918071428491,1.23151563552715,5.87409440658258,1.86823749250901,0.992275229798062,2.38259713177158,3.90808966823817,580.22603840161,578.02707957846,336.457545463732,404.647918273419,364.90475817628,6492.7615474513,4133580.67410407,1116.18999348482,7773.09540387526,1179.96143732226,-578.054145892066
100,0.215,0.825,300.856041926663,750,0.635,1.24700102570149,0.858144980683817,0.631029097410468,1.14557513630334,0.959514417760555,1028.84169471245,6198.79942182061,404.649948003419,699.670686754183,1054.87850054978,0.803065879580484,0.486648048022982,0.426610044501947,0.821382634005928,0.7532325473657,7.19647512094884,3.48712003085929,0.854238178995908,1.54030251968175,1.22091983835745,420.188971479441,561.632066353463,245.693490452907,425.038705774763,518.288357237613,6877.91203786069,56339.7392348205,996.984000345356,2042.05747558616,3750.38332212224,-562.657364903878
100,0.215,0.825,300.856041926663,750,0.635,1.69878061278094,2.29169872714099,0.731848333026753,1.49232324820709,1.38347804047034,1161.05811467613,821.366365169953,435.261896300691,787.698568305059,828.623169164619,1.00361740880406,1.563126348926,0.572816940242545,1.04623887616278,0.872184026513066,6.8323672075466,18.1267722994444,0.930124232843989,2.03267858457676,3.99240731622821,309.692261443065,309.910891866795,295.22997307006,470.945240715413,433.632600009764,3485.71265772608,2458.71113436805,819.412048798218,3161.94717881591,3627.53187445448,-529.268404159031
100,0.215,0.825,300.856041926663,750,0.635,0.936964164591388,0.864411727687919,0.562071219557365,0.922837592274672,1.29349027248733,1099.31179203273,1006.77866462117,555.605652132302,2597.472682169,667.346347617865,0.51653928403204,0.596258375716289,0.272825677351691,0.602472994426793,0.593214953993625,2.40993550837334,1.22353853711101,0.778167147299276,7.12480139753132,6.10758702969611,449.596278085827,494.164206085203,286.091069992493,350.55396398322,340.802363508707,21824.2978257223,5533.53855766813,4873.61171272676,39719.9633715135,7140.00376207812,-580.45875743409
100,0.215,0.825,300.856041926663,750,0.635,1.30331539799717,1.04750503904577,0.656843700667214,1.62628086608709,4.29547369267084,719.525288665996,1160.73313506579,332.167231421017,534.766369038932,530.529776066118,0.898135281525593,0.53520704242638,0.486915721368034,1.22452110964314,0.935448394445956,3.22422120198925,1.53618802505662,0.840811532677555,2.38995905219554,9.39935510717786,399.284242866146,509.435256502655,215.156035458188,342.508652675259,350.311089343702,2084.71732940783,7499.16612254345,692.776483883649,1006.96098151513,1379.31244778314,-571.382320677093
100,0.215,0.825,300.856041926663,750,0.635,1.49889164987065,1.02911203824573,0.638880907174427,1.80049609270972,1.46606235646916,1100.70452934426,913.296645150498,626.016881772939,527.965763386492,550.023812035588,0.977379671104754,0.754210797914256,0.472696230643541,1.11086086450615,1.03088724598689,5.92864867896462,1.76524858514798,0.788096941232176,4.59380140393242,2.05242594369998,433.062667375996,472.075285581491,321.422648134456,338.476684513358,360.911026249248,4887.85502969388,3223.48829729377,1358.77070523511,1388.912772623,1238.20919030966,-575.270152736612
100,0.215,0.825,300.856041926663,750,0.635,3.01471746853203,1.35557404591034,0.659996277912372,0.89882810607912,0.84149631466937,572.371226999871,531.448179527129,415.842322010945,2556.71093488527,2821.922826166,1.51885198411731,0.877801702897677,0.442388865499023,0.542316093606755,0.232173928065585,7.34520566156202,2.4683682983446,0.88202172757248,4.31941937585609,1.84677581987662,402.769547049299,348.592255064577,254.149534210309,688.042773499323,621.895354795651,4081.61422183783,1221.20104220551,966.720893103761,110902.351504704,12921976.0766857,-568.616071130402
100,0.215,0.825,300.856041926663,750,0.635,1.41100539443957,1.73181655608542,0.464053341196613,0.792123426937125,1.42630794265212,575.393433264774,552.337306942275,543.507788493733,2065.07532723653,593.220908665847,0.73756306701021,1.12597480703695,0.376737504225563,0.531527486200581,0.877306866455767,2.54555341166466,3.20890891304068,0.566096549653524,1.49222840697595,3.24016866820156,352.115624238932,341.729693179578,258.610840973207,583.712876869194,357.154405526822,2514.7966659054,2004.68275097578,1512.72418937593,21251.7884890393,2948.18047353815,-566.375120680243
100,0.215,0.825,300.856041926663,750,0.635,1.49957540291935,1.29588462503401,0.744553534203186,1.04258786275077,1.06322636718359,1016.39425083967,1094.11608105932,419.535827639313,1315.30255046772,842.773311248346,0.637742967647539,0.402022535247008,0.570281522240028,0.601566851111278,0.651609151651702,4.19531497192806,6.1310545538555,0.936655413261648,2.34687870340563,1.58008475218728,419.46897119044,372.077251340783,278.458940705438,515.833341880099,461.114023756929,36563.4401401337,4753955.31342417,773.389731000315,13619.4617764464,2780.88046048424,-585.694586490089
100,0.215,0.825,307.984309900317,750,0.75,11.1437073797605,1.01055148793529,0.841585195581344,1.20521281994537,1.16384471145574,351.139492505149,891.555844376685,355.337698014618,1251.00721089951,990.00321208511,5.20330156040133,0.68226775805489,0.516098511292147,0.551028642456304,0.782774637884058,15.2433171033921,1.64967057036448,1.1442070233514,3.80454981425803,1.86178681641495,319.467324614368,465.093252689569,249.581933521724,440.915152232207,481.42805745253,724.582837569605,3907.6745801154,650.611943890386,24972.4994484256,5287.74661425956,-591.729221726257
100,0.215,0.825,307.984309900317,750,0.75,1.06247921051961,0.639870675539011,0.548327575546322,1.44265196754633,1.20481843702196,1821.43596425031,4729.27523693382,491.99771886315,859.013834844246,932.993812579525,0.514411148618115,0.335274570140836,0.41150239862852,0.50626774225713,0.61013680709735,4.33918504258413,1.45072094810294,0.700992932021685,8.21620417232726,1.79611125005245,638.482494957027,950.293211378703,269.807629805403,390.577369984512,496.440018700761,9955.47233736793,365423.537742218,1195.6969118307,15660.0907468457,6196.98069602349,-535.98238596981
100,0.215,0.825,307.984309900317,750,0.75,1.05304287279752,1.85878755675277,0.763753717155872,0.846269773699458,1.03243771348587,936.468362987596,639.372929932527,379.452476480936,1417.63247563689,1115.69748888597,0.675266166962166,1.00359483523915,0.601929343637517,0.571157996297544,0.594985020958097,2.18549643777697,13.8546397796634,0.970367288580922,1.41826889955861,2.64627035787636,453.779056932196,349.952261699089,249.15552219783,550.719888317513,450.245039869888,5857.72787930021,3039.61950678619,740.958276068434,7507.1020445279,18915.7344021339,-601.049117707634
100,0.215,0.825,307.984309900317,750,0.75,1.44001989035193,1.23563229323655,0.765045905823662,1.2774948623761,1.74405539759626,748.915554480525,708.696553361716,642.823116402354,1247.74379354608,626.826007662612,0.702612782243945,0.860749074061324,0.549483907333197,0.774943862650159,0.831455666718647,2.52848706497859,1.92439357675075,1.11587272972224,2.15113177518839,4.0262039842123,455.223932367759,428.180123569206,384.934404382784,601.580567773809,361.471049343418,3994.75009974597,1979.73396312054,1919.11485726926,12260.6002130147,2460.36024325517,-593.382387647778
100,0.215,0.825,307.984309900317,750,0.75,1.13556936310836,0.927338884590627,0.706247186654341,1.0024405562331,0.982934256607231,1299.6288342647,1079.37829531777,685.519452565184,684.491096924179,1096.44223577019,0.647912519564962,0.610694931679863,0.490070599427522,0.688603416246946,0.67646454251236,12.2649995050718,1.39043678372024,1.02748098863105,1.5002535229382,2.77285460328224,342.846370601653,484.121813420862,383.648563160942,390.344821665914,480.831429577149,18559.7618919502,4986.6468006957,2532.73961675168,2120.79150864155,9112.74250960237,-585.02557223845
100,0.215,0.825,307.984309900317,750,0.75,1.44601282037224,2.97785927797189,0.786846381336993,2.3189162573625,0.887102446780758,566.548710023324,695.823349362184,369.180058398807,545.530744812561,1381.61571584101,0.93634042315664,1.35473888342209,0.597209564958154,1.2138441785859,0.503514628886478,2.19034405531866,7.78835365642631,1.0447712901299,6.86783801804427,2.03094171838217,368.475893237888,380.171280109757,250.947683784054,350.767062356541,507.343558251668,1659.61989063611,1936.17257102444,591.197708834505,1739.90659212203,35157.5668201806,-589.405652026009
100,0.215,0.825,307.984309900317,750,0.75,1.3538095649927,0.89412135237302,0.701084656826917,0.984937680372102,1.52238662135558,867.168990674484,1365.57683371637,545.691605499685,829.938752384731,650.481958024972,0.95668639762939,0.533832263156301,0.559651422680677,0.576129227262463,0.987074786325982,2.58443327044831,2.43407540266363,0.950937401914835,1.93320049661036,2.60017427919739,474.04703399378,518.151594252633,327.157936811125,425.982413041473,414.865358592778,2577.15966863454,55168.4824925032,1237.42577434036,4410.71079101552,1548.41574506423,-606.14560433128
100,0.215,0.825,307.984309900317,750,0.75,1.49948222068118,1.5865505805932,0.739409003524805,1.04399097496308,1.67677343735734,778.063628709911,607.702348373306,663.545638518563,1187.34482474667,880.845534405581,0.92861898675645,0.95875573745662,0.605062264668114,0.615593020520799,0.677380425761254,3.30336299195431,2.73437132303994,0.92806231339302,2.33073902389087,2.36922488985512,448.966819117336,387.138870951372,396.99828810438,505.044293511533,524.226988717096,2591.83731418506,1535.8937205299,1525.99653308684,12755.8664948424,3525.82076619345,-569.464206166123
100,0.215,0.825,307.984309900317,750,0.75,1.55661379503692,2.58977836692687,0.913321839569606,0.955258917246393,0.74423749347931,564.64937087468,623.722507020844,410.025715832274,2181.66937579805,2660.26954295925,0.743786341541053,0.782882110985703,0.613948809614023,0.594642445651431,0.363316707450745,2.80266171273478,7.56812062879675,1.25042233918198,4.13081951848762,1.26088613603031,376.115889159762,394.356669210308,281.505313399349,543.820169410392,823.093924218434,2978.83071305073,3249.80970920139,791.129592414109,32335.1097867295,102513.174434743,-579.396655490512
100,0.215,0.825,307.984309900317,750,0.75,0.791205103358184,2.68183066210113,0.743423530971922,1.21377502450724,1.14492730741592,4200.86817120861,483.56241139357,349.913094801714,1112.6605107584,1140.97290319411,0.39789557152544,0.581318989205321,0.519097988157649,0.440128566762047,0.302186930929941,3.39259894595921,13.2595022580157,1.0316294189122,3.57222744485069,2.02513931870558,538.695017720647,336.585851174334,243.099284376893,444.917427433607,512.091858055825,429925.263417109,3904.42894046066,639.845229943915,171539.857427957,241634.763114974,-579.30382892714
100,0.215,0.825,329.747446133941,750,1.2034,1.28677966681601,0.874874332977318,1.07775660052153,1.12319847335642,1.01760232477485,643.746977685807,1460.15130327243,418.691078795695,1045.60098349372,1882.69836302663,0.763543223469755,0.649566141216905,0.803142925174669,0.737633282112978,0.627710005255352,2.02508815760996,1.18821508417284,1.41251062739399,1.99017762701335,1.9425414611473,420.75802821265,664.992237382026,288.397293638942,552.019772480632,698.123519926208,1981.94488190206,6208.4973769181,674.498441930063,6238.56497871698,14922.9455723236,-600.796732983124
